Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1172,20,3,4.330733340286331,9.118225083068378,1,0,1,1,0,0,8,2,1,3,3,6,6,50,50,2,0,4,3,1,0.0,1,3,2,1,2,1,4,662.0,5,0.0,599.0,1261.0,2,4,1,3,7.13966033596492,0,0,7.13966033596492,1.0,0.0,1,0,3,1,1,6,4,1,1,4,50.0,2,2.0,433.0,1,2,2,0,0,0,0,288,0,1400,11,2008,2,3,12.0015054797889
1173,160,4,3.5553480614894135,8.298290634359283,1,1,1,1,0,0,18,2,1,4,5,7,5,2,1,0,0,4,3,1,0.0,2,3,4,2,2,1,5,0.0,5,0.0,625.0,625.0,2,4,1,3,6.437751649736401,625,0,7.1308988302963465,0.0,0.0,2,1,2,1,2,5,4,0,1,2,2.0,3,2.0,625.0,1,2,2,0,54,0,0,0,0,0,3,2008,2,3,12.05466819137094
1174,50,3,4.927253685157205,9.799792316197363,1,1,0,1,0,0,17,2,1,3,1,5,6,61,13,0,0,4,3,1,0.0,1,3,2,1,2,1,1,152.0,1,469.0,977.0,1598.0,2,2,1,3,7.400009517162692,971,479,8.034631032923107,0.0,0.0,3,0,3,1,3,12,0,1,3,0,1938.0,0,0.0,0.0,1,2,2,122,0,0,0,0,0,0,3,2007,2,3,12.20856952572876
1175,70,3,4.382026634673881,9.71474542793925,1,1,1,1,0,0,16,2,1,3,5,6,8,74,56,0,0,2,1,1,0.0,1,3,1,2,2,1,1,503.0,5,0.0,449.0,952.0,2,2,1,3,7.064759027791802,1175,0,7.76004068088038,0.0,0.0,2,1,4,1,1,9,4,1,3,2,74.0,1,2.0,360.0,1,2,2,0,0,0,0,0,0,0,7,2006,2,3,12.384218830913648
1176,50,3,4.442651256490317,9.275940829060131,1,0,1,1,0,0,22,2,1,3,1,8,5,15,7,2,0,6,5,2,337.0,2,3,4,2,2,1,6,700.0,5,0.0,983.0,1683.0,2,4,1,3,7.663407664893479,743,0,7.962763930168115,0.0,0.0,2,1,4,1,2,9,4,1,1,4,15.0,3,2.0,541.0,1,2,2,0,33,0,0,0,0,0,4,2007,2,3,12.560244459250788
1177,20,3,3.6109179126442243,8.846640813100485,1,1,1,1,4,0,9,2,1,3,3,5,5,24,23,0,0,6,7,1,0.0,1,3,2,1,2,1,4,658.0,5,0.0,218.0,876.0,2,2,1,3,6.827629234502852,0,0,6.827629234502852,1.0,0.0,1,0,3,1,1,5,4,0,1,4,24.0,1,1.0,264.0,1,2,2,362,0,0,0,0,0,0,10,2008,2,3,11.691071650353702
1178,50,1,4.23410650459726,8.281470857895167,1,0,0,1,0,0,4,0,1,3,1,6,8,83,5,0,0,4,3,1,0.0,1,3,2,1,2,1,1,468.0,5,0.0,350.0,818.0,2,2,1,3,6.706862336602747,406,0,7.1098794630722715,0.0,0.0,1,0,3,1,1,5,4,0,1,2,83.0,1,1.0,210.0,1,2,0,0,0,116,0,0,0,0,12,2009,2,3,11.652687407345388
1179,50,3,3.9889840465642745,8.946505025998682,1,1,1,1,2,0,16,2,1,3,1,5,6,88,59,0,0,2,1,1,0.0,1,3,1,1,2,1,5,0.0,5,0.0,731.0,731.0,2,4,1,3,6.709304340258298,523,0,7.202661196523238,0.0,0.0,1,1,3,1,1,7,4,1,3,2,88.0,1,1.0,186.0,0,2,2,192,0,102,0,0,0,0,7,2009,2,3,11.95053502640496
1180,20,3,4.343805421853684,9.028218795184895,1,0,1,1,1,0,5,2,1,3,3,5,5,52,52,0,0,2,1,1,0.0,1,3,0,1,2,0,0,0.0,0,0.0,0.0,0.0,2,3,1,3,7.024649030453636,0,0,7.024649030453636,0.0,0.0,1,0,3,1,1,5,1,1,3,0,1937.0,0,0.0,0.0,1,2,0,0,36,190,0,0,0,0,4,2006,2,3,11.440354772135393
1181,60,3,4.23410650459726,9.320986892063246,1,3,1,1,1,0,19,2,1,3,5,7,5,16,15,0,0,4,3,1,0.0,1,3,3,2,2,1,3,1216.0,5,0.0,0.0,1216.0,2,4,1,3,7.168579897264035,1216,0,7.829630389150193,0.0,0.0,2,1,4,1,1,8,4,0,1,4,16.0,3,2.0,693.0,1,2,2,0,0,0,0,0,0,0,4,2006,2,3,12.429216196844383
1182,120,1,4.1588830833596715,8.628197749459149,1,1,3,1,0,1,16,2,1,4,3,8,5,0,0,2,0,9,9,4,186.0,3,3,4,3,2,4,6,1480.0,5,0.0,120.0,1600.0,2,4,1,3,7.409741954080923,0,0,7.409741954080923,1.0,1.0,2,0,2,1,2,5,4,1,3,4,0.0,3,2.0,482.0,1,2,2,162,53,0,153,0,0,0,11,2008,3,4,12.8802918162046
1183,60,3,5.075173815233827,9.656499466411903,1,1,1,1,1,0,22,2,1,3,5,10,5,11,11,2,0,2,6,1,0.0,2,3,4,3,2,3,6,2096.0,5,0.0,300.0,2396.0,2,4,1,3,7.787796878181171,2065,0,8.406485069431817,1.0,0.0,3,1,4,1,3,10,4,2,1,4,11.0,3,3.0,813.0,1,2,2,171,78,0,0,0,555,0,7,2007,2,0,13.521139497361697
1184,30,3,4.0943445622221,9.287301413112312,1,0,1,1,0,0,4,2,1,3,3,5,6,86,56,2,0,5,2,1,0.0,1,3,1,1,2,1,1,821.0,5,0.0,299.0,1120.0,2,4,1,3,7.029972911706386,0,0,7.029972911706386,1.0,0.0,1,0,2,1,1,5,4,1,3,2,36.0,1,2.0,720.0,1,2,2,229,0,0,0,0,0,0,6,2006,2,3,11.695247021764184
1185,20,3,3.912023005428146,10.466896138710247,0,0,1,1,0,1,19,2,1,3,3,5,4,44,44,2,0,4,3,2,226.0,1,3,2,1,2,4,1,1159.0,5,0.0,413.0,1572.0,2,3,1,3,7.360103972989152,0,0,7.360103972989152,1.0,0.0,1,1,3,1,1,5,4,2,1,1,44.0,2,3.0,995.0,1,2,2,0,263,0,0,263,0,0,5,2007,2,3,12.137258329529814
1186,50,3,4.0943445622221,9.183791036742646,1,0,1,1,0,0,5,2,1,3,1,5,7,82,56,0,0,0,0,1,0.0,1,2,1,1,2,1,2,392.0,5,0.0,392.0,784.0,2,3,1,3,6.855408798609928,272,0,7.107425474110705,1.0,0.0,1,0,4,1,1,7,4,0,1,4,41.0,1,1.0,392.0,1,2,2,0,0,236,0,0,0,0,3,2006,2,3,11.560762794384388
1187,190,3,4.672828834461906,9.270023374137356,1,1,0,1,1,1,4,0,0,0,5,3,5,109,39,0,0,6,5,1,0.0,1,3,2,0,2,2,2,440.0,5,0.0,538.0,978.0,2,2,1,3,6.921658184151129,685,0,7.4377951216719325,1.0,0.0,2,0,3,2,1,7,4,0,1,1,89.0,1,2.0,420.0,0,0,2,0,74,0,0,0,0,0,8,2009,2,0,11.461632170582678
1188,20,3,4.48863636973214,9.430359045942868,1,0,1,1,1,0,22,2,1,3,3,8,5,12,11,0,0,1,6,1,0.0,2,3,4,2,2,1,6,1456.0,5,0.0,168.0,1624.0,2,4,1,3,7.392647520721623,0,0,7.392647520721623,1.0,0.0,2,0,2,1,2,5,4,1,2,4,12.0,2,3.0,757.0,1,2,2,0,114,192,0,0,0,0,7,2006,2,3,12.476099782743233
1189,60,3,4.219507705176107,9.097731427593528,1,1,1,1,0,0,14,2,1,3,5,7,5,7,7,0,0,10,10,2,95.0,2,3,4,2,2,1,5,0.0,5,0.0,831.0,831.0,2,4,1,3,6.7226297948554485,829,0,7.414572881350589,0.0,0.0,2,1,3,1,2,7,4,0,1,4,7.0,2,2.0,493.0,1,2,2,144,68,0,0,0,0,0,7,2009,2,3,12.180754837545884
1190,60,3,4.0943445622221,8.922658299524402,1,0,1,1,0,0,13,2,1,3,5,7,5,11,11,0,0,10,10,1,0.0,1,3,4,1,2,1,5,0.0,5,0.0,994.0,994.0,2,3,1,3,6.93537044601511,776,0,7.4977617006225685,0.0,0.0,2,1,3,1,2,7,4,1,1,4,11.0,3,2.0,442.0,1,2,2,140,60,0,0,0,0,0,6,2010,2,3,12.14950229404178
1191,190,3,4.23410650459726,10.387856258239758,1,0,2,1,0,1,9,2,1,0,3,4,4,46,32,0,0,4,3,4,149.0,1,2,2,1,2,3,2,1159.0,5,0.0,90.0,1249.0,2,4,1,3,7.3914152346753585,0,0,7.3914152346753585,1.0,0.0,1,0,3,1,1,7,4,1,1,1,32.0,3,4.0,1356.0,1,2,2,439,0,0,0,0,0,0,3,2007,2,3,12.031719258385396
1192,160,4,3.1780538303479458,7.8804263442924,1,0,1,1,0,0,18,2,1,1,5,8,5,8,7,0,0,4,3,2,456.0,2,3,4,2,2,1,5,0.0,5,0.0,776.0,776.0,2,4,1,3,6.638567789166521,677,0,7.273092595999522,0.0,0.0,2,1,2,1,2,5,4,0,1,2,8.0,1,2.0,492.0,1,2,2,206,0,0,0,0,0,0,11,2007,2,3,12.066810578196666
1193,50,1,4.0943445622221,9.169518377455928,1,0,1,1,0,0,4,2,1,3,1,5,8,82,13,1,0,10,10,1,0.0,1,3,4,1,2,2,5,0.0,5,0.0,702.0,702.0,2,3,1,3,6.7357800142423265,630,0,7.294377299288821,0.0,0.0,1,0,3,1,2,6,4,0,1,2,82.0,1,1.0,250.0,1,0,1,0,0,84,0,0,0,0,7,2007,2,3,11.736069016284437
1194,120,1,4.23410650459726,8.411832675758411,1,0,1,1,2,0,9,2,1,4,3,6,5,10,10,2,0,10,10,2,425.0,1,3,4,3,2,1,6,883.0,5,0.0,341.0,1224.0,2,4,1,3,7.1098794630722715,0,0,7.1098794630722715,1.0,0.0,2,0,2,1,1,5,4,0,1,4,10.0,3,2.0,402.0,1,2,2,0,304,0,0,0,0,0,6,2009,2,3,12.013700752882718
1195,60,3,4.382026634673881,9.144627828610801,1,0,1,1,1,0,6,2,1,3,5,6,7,41,41,0,0,6,5,4,143.0,1,3,2,1,2,1,4,371.0,5,0.0,292.0,663.0,2,2,1,3,6.4967749901858625,689,0,7.20934025660291,0.0,0.0,1,1,4,1,1,7,4,0,1,4,41.0,3,1.0,299.0,1,2,2,379,36,0,0,0,0,0,3,2010,2,3,11.970350312009105
1196,60,3,3.9318256327243257,8.990815266184685,1,1,1,1,0,0,13,2,1,3,5,6,5,3,3,0,0,10,10,1,0.0,1,3,4,2,2,1,5,0.0,5,0.0,728.0,728.0,2,4,1,3,6.590301048196686,728,0,7.283448228756631,0.0,0.0,2,1,3,1,2,8,4,0,1,4,3.0,3,2.0,400.0,1,2,2,100,24,0,0,0,0,0,7,2008,2,3,12.078239274020289
1197,60,3,4.060443010546419,9.550662331752143,1,1,1,1,0,0,13,2,1,3,5,7,5,0,0,0,0,10,10,1,0.0,2,3,4,2,2,3,5,0.0,5,0.0,879.0,879.0,2,4,1,3,6.778784897685177,984,0,7.529943370601589,0.0,0.0,2,1,4,1,2,9,4,1,3,5,0.0,3,3.0,660.0,1,2,2,100,17,0,0,0,0,0,11,2006,3,4,12.297785453453374
1198,75,1,4.174387269895637,9.088172738001974,1,1,0,1,1,0,4,2,1,3,2,7,6,90,56,0,0,4,3,1,0.0,1,3,1,1,2,1,5,0.0,5,0.0,815.0,815.0,2,4,1,3,6.703188113240863,875,0,7.432483807917119,0.0,0.0,1,0,3,1,1,7,4,1,3,2,90.0,1,1.0,225.0,1,2,2,0,0,330,0,0,0,0,7,2006,1,3,11.877568578558138
1199,20,3,4.248495242049359,9.116029692504942,1,0,1,1,0,0,14,2,1,3,3,7,5,8,8,0,0,10,10,1,0.0,2,3,4,2,2,1,5,0.0,5,0.0,1212.0,1212.0,2,4,1,3,7.10002716662926,0,0,7.10002716662926,0.0,0.0,2,0,3,1,2,6,4,0,1,4,8.0,2,2.0,573.0,1,2,2,356,0,0,0,0,0,0,6,2009,2,3,12.089538829274222
1200,20,3,4.31748811353631,9.326789184619429,1,0,1,1,0,0,6,2,1,3,3,4,5,43,27,0,0,6,5,2,51.0,1,3,2,1,2,1,1,547.0,5,0.0,504.0,1051.0,2,3,1,3,7.231287004327616,0,0,7.231287004327616,0.0,0.0,1,1,3,1,1,6,4,1,0,4,32.0,1,2.0,459.0,1,2,2,0,82,0,0,0,0,0,10,2006,2,3,11.904967552746252
1201,20,3,4.2626798770413155,9.143452426434552,1,0,1,1,0,0,8,2,1,3,3,4,5,36,36,0,0,4,3,1,0.0,1,3,2,1,2,1,5,0.0,5,0.0,864.0,864.0,2,3,1,3,6.761572768804055,0,0,6.761572768804055,0.0,0.0,1,0,3,1,1,5,4,0,1,4,34.0,1,1.0,280.0,1,2,2,0,0,0,0,0,0,0,7,2006,1,0,11.661776411702583
1202,60,3,4.382026634673881,9.249561085129464,1,0,1,1,1,0,14,2,1,3,5,7,5,11,11,0,0,10,10,1,0.0,1,3,4,2,2,3,5,0.0,5,0.0,866.0,866.0,2,4,1,3,6.763884908562435,913,0,7.483806687665835,0.0,0.0,2,1,3,1,2,6,4,0,1,4,11.0,2,2.0,546.0,1,2,2,198,36,0,0,0,0,0,3,2009,2,3,12.195517131590657
1203,50,1,3.912023005428146,8.699514748210191,1,0,1,1,1,0,3,2,1,3,1,5,8,84,12,0,0,2,1,1,0.0,1,3,1,1,2,1,5,0.0,5,0.0,884.0,884.0,2,4,1,3,6.784457062637643,464,0,7.206377291472252,1.0,0.0,1,0,3,1,1,5,4,1,2,2,49.0,1,1.0,216.0,1,2,0,0,0,208,0,0,0,0,5,2009,2,3,11.669929213779893
1204,20,3,4.31748811353631,9.185022563991893,1,0,1,1,0,0,14,2,1,3,3,7,5,9,8,0,0,10,10,2,171.0,2,3,4,2,2,1,5,0.0,5,0.0,1630.0,1630.0,2,4,1,3,7.396335293800808,0,0,7.396335293800808,0.0,0.0,2,0,3,1,2,6,4,1,1,4,9.0,1,2.0,451.0,1,2,2,74,234,0,0,0,0,0,10,2009,2,3,12.269047444691562
1205,20,3,4.356708826689592,9.224243277145174,1,0,1,1,0,0,12,2,1,3,3,5,6,31,31,0,0,6,5,1,0.0,1,3,2,2,2,1,4,788.0,5,0.0,268.0,1056.0,2,4,1,3,6.97914527506881,0,0,6.97914527506881,1.0,0.0,1,1,3,1,1,6,4,0,1,4,31.0,2,2.0,495.0,1,2,2,0,88,0,0,0,0,0,7,2006,2,3,11.941455846009388
1206,20,3,4.499809670330265,9.594513744616725,1,1,1,1,4,0,10,2,1,3,3,7,7,19,18,2,0,6,5,2,234.0,2,3,2,2,2,2,4,485.0,1,177.0,1496.0,2158.0,2,3,1,3,7.694392802629421,0,0,7.694392802629421,0.0,0.0,2,0,3,1,2,7,4,1,1,4,19.0,2,3.0,701.0,1,2,2,84,70,0,0,0,0,0,6,2009,2,3,12.513189630620563
1207,20,2,4.23410650459726,9.093806555720231,1,0,1,1,0,0,10,2,1,3,3,4,4,40,40,0,0,6,5,1,0.0,1,3,2,1,2,1,1,1056.0,5,0.0,0.0,1056.0,2,2,1,3,6.962243464266207,0,0,6.962243464266207,1.0,0.0,1,0,2,1,1,5,4,0,1,2,40.0,1,1.0,384.0,1,2,2,0,42,0,0,0,0,0,11,2006,2,3,11.580584113444043
1208,20,3,4.248495242049359,9.119868468812108,1,0,1,1,0,0,14,2,1,3,3,6,5,3,3,0,0,10,10,2,120.0,2,3,4,2,2,3,6,340.0,5,0.0,1342.0,1682.0,2,4,1,3,7.438383530044307,0,0,7.438383530044307,1.0,0.0,2,0,3,1,2,7,4,0,1,4,3.0,2,2.0,544.0,1,2,2,192,23,0,0,0,0,0,5,2006,2,3,12.206072645530174
1209,20,3,4.248495242049359,8.95712413640568,1,0,1,1,0,0,8,2,1,3,3,5,7,46,28,0,0,4,3,1,0.0,1,2,2,1,2,1,1,504.0,1,108.0,319.0,931.0,2,2,1,3,7.1569563646156364,0,0,7.1569563646156364,1.0,0.0,1,0,3,1,1,6,4,0,1,2,28.0,1,2.0,506.0,1,2,2,0,0,0,0,0,0,0,10,2008,2,3,11.84939770159144
1210,20,3,4.442651256490317,9.228376734462282,1,1,1,1,4,0,18,3,1,3,3,8,5,0,0,2,0,10,10,4,420.0,2,3,4,3,2,2,6,1220.0,5,0.0,440.0,1660.0,2,4,1,3,7.414572881350589,0,0,7.414572881350589,1.0,0.0,2,0,3,1,2,8,4,1,3,4,0.0,2,2.0,500.0,1,2,2,322,50,0,0,0,0,0,5,2006,3,4,12.577636201962656
1211,60,3,4.248495242049359,9.325274910068282,1,0,1,1,0,0,10,2,1,3,5,6,5,18,18,0,0,2,1,1,0.0,2,3,4,2,2,1,5,0.0,5,0.0,1055.0,1055.0,2,4,1,3,6.961296045910167,790,0,7.520234556474628,0.0,0.0,2,1,3,1,2,8,4,1,1,4,18.0,2,2.0,462.0,1,2,2,635,104,0,0,0,0,400,5,2010,2,3,12.14950229404178
1212,50,3,5.0238805208462765,9.403766708502243,1,1,0,1,0,1,13,2,1,3,1,8,7,22,5,0,0,2,1,1,0.0,2,3,3,2,2,3,6,427.0,5,0.0,132.0,559.0,2,3,1,3,6.984716320118266,672,0,7.468513271496337,0.0,0.0,2,0,4,1,1,8,4,0,1,3,22.0,2,2.0,492.0,1,2,2,325,12,0,0,0,0,0,6,2010,2,3,12.007621706806335
1213,30,3,3.912023005428146,9.142061531222888,1,0,1,1,0,0,5,2,1,3,3,4,6,68,59,2,0,4,3,1,0.0,1,3,2,1,2,1,1,344.0,5,0.0,328.0,672.0,2,2,1,3,6.51025834052315,0,0,6.51025834052315,1.0,0.0,1,0,2,1,1,4,4,0,1,4,68.0,1,1.0,234.0,1,2,0,0,113,0,0,0,0,0,8,2009,2,3,11.635143097694478
1214,80,3,4.23410650459726,9.234642664499148,1,1,1,1,4,0,6,2,1,3,4,4,9,41,5,0,0,10,10,1,0.0,1,2,2,1,3,3,6,648.0,5,0.0,0.0,648.0,2,4,1,3,6.866933284461882,0,0,6.866933284461882,1.0,1.0,0,0,0,1,1,3,4,0,1,4,41.0,1,1.0,364.0,1,2,2,88,0,0,0,0,0,0,5,2006,2,3,11.884489021402711
1215,85,3,4.23410650459726,9.230633075243945,1,1,1,1,0,0,8,2,1,3,0,5,5,44,44,0,0,4,3,1,0.0,1,3,2,1,2,3,2,784.0,5,0.0,141.0,925.0,2,2,1,3,6.906754778648554,0,0,6.906754778648554,1.0,0.0,1,0,3,1,1,6,4,0,1,4,44.0,1,1.0,300.0,1,2,2,150,72,0,0,0,0,0,5,2006,2,3,11.809319478024031
1216,20,3,4.59511985013459,8.867004635333567,1,1,1,1,0,0,6,2,1,3,3,5,5,41,41,0,0,10,10,1,0.0,1,3,2,1,2,1,1,180.0,3,374.0,340.0,894.0,2,2,1,3,6.795705775173514,0,0,6.795705775173514,0.0,0.0,1,0,3,1,1,5,4,0,1,2,41.0,2,1.0,384.0,1,2,2,0,0,0,0,0,0,0,5,2007,2,3,11.736069016284437
1217,90,1,4.219507705176107,9.097171673870545,1,0,1,1,0,0,6,3,1,2,1,6,5,32,32,0,0,10,10,1,0.0,1,3,0,1,2,0,0,0.0,0,0.0,0.0,0.0,2,2,1,3,7.183870715062453,584,0,7.550661243105336,0.0,0.0,2,0,4,2,1,8,4,0,1,4,32.0,1,2.0,539.0,1,2,2,0,0,0,0,0,0,0,4,2010,2,3,11.626254150277232
1218,20,4,4.276666119016055,9.064157861798101,1,0,1,1,0,0,18,2,1,3,3,8,5,0,0,0,0,9,9,4,72.0,2,3,4,2,2,2,6,936.0,5,0.0,364.0,1300.0,2,4,1,3,7.1808311990445555,0,0,7.1808311990445555,1.0,0.0,2,0,3,1,2,6,4,0,1,4,0.0,2,2.0,552.0,1,2,2,135,112,0,0,0,0,0,9,2009,3,4,12.343466568968994
1219,50,1,3.9512437185814275,8.738735461363474,1,0,1,1,0,0,3,2,1,3,1,4,5,59,56,0,0,0,0,1,0.0,1,3,0,1,2,0,0,0.0,0,0.0,0.0,0.0,2,3,0,3,6.51025834052315,240,0,6.815639990074331,0.0,0.0,1,0,2,1,1,3,4,0,1,0,1937.0,0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,7,2006,2,3,11.296012463406655
1220,160,1,3.044522437723423,7.426549072397305,1,0,1,1,0,0,2,2,1,1,5,6,5,35,35,0,0,9,9,2,236.0,1,3,2,1,2,1,5,0.0,5,0.0,672.0,672.0,2,2,1,3,6.51025834052315,546,0,7.1049654482698426,0.0,0.0,1,1,3,1,1,7,4,0,1,0,1937.0,0,0.0,0.0,1,2,0,201,0,0,0,0,0,0,4,2006,2,0,11.424094251263613
1221,20,3,4.189654742026425,8.961879012677683,1,1,1,1,0,0,8,2,1,3,3,5,5,42,42,0,0,2,1,1,0.0,1,3,2,1,2,1,1,312.0,3,600.0,0.0,912.0,2,2,1,3,6.815639990074331,0,0,6.815639990074331,0.0,0.0,1,0,2,1,1,5,4,0,1,4,42.0,1,1.0,288.0,1,2,2,0,0,0,0,0,0,0,11,2006,2,0,11.652687407345388
1222,20,3,4.007333185232471,9.017968479328726,1,0,1,1,0,0,6,1,1,3,3,5,5,40,40,2,0,6,5,1,0.0,1,3,2,1,2,1,2,250.0,3,492.0,210.0,952.0,2,4,1,3,7.099201743553092,0,0,7.099201743553092,0.0,0.0,1,0,3,1,1,5,4,1,1,4,40.0,1,1.0,322.0,1,2,2,0,63,0,0,0,0,0,8,2008,2,3,11.805595078933049
1223,50,3,4.356708826689592,9.25874951118387,1,0,1,1,0,0,8,0,1,3,1,6,6,58,57,0,0,2,1,2,320.0,1,3,2,1,2,2,1,196.0,5,0.0,844.0,1040.0,2,4,1,3,7.0630481633881725,678,0,7.520776415062797,0.0,0.0,2,0,3,1,1,7,4,1,3,4,58.0,1,1.0,315.0,1,2,2,0,0,0,0,0,0,0,1,2007,2,3,11.870599909242044
1224,20,3,4.48863636973214,9.276128112514186,1,0,1,1,0,0,8,2,1,3,3,5,3,55,55,2,0,2,1,2,44.0,1,3,2,1,1,1,3,756.0,5,0.0,1380.0,2136.0,2,2,0,2,7.666690200080086,0,0,7.666690200080086,0.0,0.0,2,0,4,1,1,7,2,0,1,2,55.0,1,2.0,528.0,1,2,2,0,30,0,0,0,0,0,10,2006,2,3,11.834284063781393
1225,60,3,4.0943445622221,9.641083287268616,1,1,1,1,0,0,13,4,1,3,5,7,5,4,3,0,0,10,10,1,0.0,2,3,4,2,2,3,6,724.0,5,0.0,64.0,788.0,2,4,1,3,6.669498089857879,702,0,7.306531398939505,1.0,0.0,2,1,3,1,2,8,4,1,3,4,4.0,3,2.0,388.0,1,2,2,100,75,0,0,0,0,0,2,2008,2,3,12.122691036591123
1226,80,3,4.174387269895637,9.257414779362112,1,0,1,1,0,0,8,2,1,3,4,6,8,49,49,2,0,10,10,2,63.0,1,2,2,1,2,3,6,507.0,5,0.0,81.0,588.0,2,4,1,3,7.037027614686276,0,0,7.037027614686276,0.0,1.0,1,0,3,1,1,6,4,0,1,4,49.0,2,1.0,264.0,1,2,2,224,0,0,0,0,0,0,6,2007,2,3,11.884489021402711
1227,60,3,4.454347296253507,9.588639812011577,1,1,1,1,4,0,18,1,1,3,5,6,5,1,1,0,0,10,10,4,74.0,2,3,4,2,2,2,5,0.0,5,0.0,894.0,894.0,2,4,1,3,6.795705775173514,1039,0,7.566828479208331,0.0,0.0,2,1,4,1,2,9,4,1,3,5,1.0,3,3.0,668.0,1,2,2,100,18,0,0,0,0,0,1,2008,2,3,12.273731294003989
1228,20,3,4.276666119016055,9.090655529030203,1,0,1,1,1,0,8,2,1,3,3,5,8,43,0,0,0,10,10,2,300.0,1,3,2,1,2,1,4,595.0,5,0.0,317.0,912.0,2,4,1,3,6.815639990074331,0,0,6.815639990074331,1.0,0.0,1,0,2,1,2,5,4,0,1,2,16.0,1,2.0,576.0,1,2,2,0,240,0,0,0,0,0,12,2008,2,3,11.898187865760873
1229,120,3,4.174387269895637,9.078978053779355,1,0,1,1,1,0,21,2,1,4,3,9,5,0,0,2,0,4,3,2,766.0,3,3,4,3,2,1,6,1540.0,5,0.0,162.0,1702.0,2,4,1,3,7.43955930913332,0,0,7.43955930913332,1.0,0.0,1,1,1,1,3,7,4,1,3,4,0.0,3,3.0,1052.0,1,2,2,0,72,0,0,224,0,0,10,2008,3,4,12.813917896253697
1230,80,3,4.248495242049359,8.9758830607617,1,0,1,1,0,0,8,2,1,3,4,5,5,48,48,2,0,8,5,1,0.0,1,3,2,1,2,1,4,666.0,5,0.0,409.0,1075.0,2,3,1,3,7.317876198626496,0,0,7.317876198626496,0.0,0.0,2,0,4,1,1,7,0,0,1,3,48.0,1,1.0,404.0,1,2,2,0,0,0,0,0,0,0,8,2008,2,3,11.751942365440728
1231,90,3,4.23410650459726,9.846387960495555,1,1,1,1,0,0,6,1,0,2,1,5,5,30,30,1,0,7,7,1,1.0,1,3,2,2,2,1,6,498.0,2,211.0,652.0,1361.0,2,4,1,3,7.215975002651466,1259,0,7.8709295967551425,0.0,0.0,2,2,4,2,1,12,4,1,1,5,30.0,2,2.0,600.0,1,2,0,155,24,145,0,0,0,8300,8,2007,2,3,12.154779351142624
1232,90,3,4.248495242049359,8.952605375892354,1,0,1,1,0,0,8,2,1,2,4,5,6,44,44,2,0,2,1,2,120.0,1,3,2,1,2,3,4,803.0,5,0.0,303.0,1106.0,2,2,1,3,7.081708586105575,0,0,7.081708586105575,1.0,0.0,1,0,3,1,1,6,4,0,1,4,44.0,1,2.0,540.0,1,2,2,0,18,0,0,0,0,0,5,2006,2,3,11.794337924408413
1233,90,3,4.248495242049359,9.194414221425923,1,0,1,1,2,0,8,2,1,2,3,4,5,45,45,0,0,6,5,1,0.0,1,3,0,1,2,0,0,0.0,0,0.0,0.0,0.0,2,2,1,3,7.1098794630722715,0,0,7.1098794630722715,0.0,0.0,2,0,2,2,1,6,4,0,1,1,45.0,1,2.0,462.0,1,2,2,0,0,0,0,0,0,0,3,2007,2,3,11.53076538309856
1234,20,3,4.23410650459726,9.405907155520158,1,1,1,1,0,0,8,2,1,3,3,5,5,51,51,2,0,7,7,2,180.0,1,3,2,1,2,1,1,1000.0,5,0.0,188.0,1188.0,2,1,1,3,7.080026499922591,0,0,7.080026499922591,1.0,0.0,1,0,3,1,1,6,4,0,1,4,51.0,2,2.0,531.0,1,2,2,0,0,0,0,0,0,0,5,2010,0,0,11.863582336583399
1235,70,2,4.007333185232471,9.050758302151717,1,0,0,1,0,0,7,2,1,3,5,5,6,97,58,0,0,4,3,1,0.0,1,3,4,1,2,3,5,0.0,5,0.0,940.0,940.0,2,2,0,2,6.931471805599453,940,0,7.582738488914411,0.0,0.0,1,1,4,1,1,7,4,0,1,0,1939.0,0,0.0,0.0,1,2,0,0,192,0,0,0,0,0,11,2008,2,0,11.77528972943772
